,Company,Description,Link
938,Branch8,Branch8是一個幫助電商於多平台管理產品及訂單的網站，直接以API連接如亞馬遜，eBay和天貓等。主要客戶是來自香港的企業及品牌。公司同時亦在開發一個顧客管理系統，而在台灣招聘��要是為開發此產品。我們很自豪得到台灣之初創投(AppWorks)的支持及美國Y Combinator的投資，Y...,https://www.cakeresume.com/companies/branch8
939,文化實驗室CultureLab,『當我們一起創作一個更好的未來世界，那會是什麼？』 Culture Lab 以系統性的創意引導方法，釋放人們的創意能量；探索文化體驗、城市行銷的可能性，促進老屋與文創聚落發展。 團隊/合作夥伴 H 主理人 臺北世界設計之都特助 企業設計思考專案主管 M 設計策略 費城新創孵化器業師 T 設計研...,https://www.cakeresume.com/companies/culturelab
940,威煦軟體開發有限公司,威 煦 軟 體 - 亞洲環安衛管理軟體的領導品牌 隨著敏捷式開發跟開發工具的改良，現在的程式不僅更快，能做的事情更是超乎一般人 的想像。許多領域都在軟體的協助下快速的發展茁壯，但很多產業還是沒有辦法享受到軟體所帶來的好處，因此我們的公司宗旨就是 [ Make Your Wish Become ...,https://www.cakeresume.com/companies/wishingsoft
941,極思廣益股份有限公司 Doers&Dreamers,"“Curiosity creates Culture, Culture drives Commerce.” 8THNS is a premium online select shop and a lifestyle magazine for uniqueness-driven consumer...",https://www.cakeresume.com/companies/8thns
942,艾斯博媒體有限公司,"我們是 iSPOT Media 艾斯博媒體，為 Google Premier Partner 核心合作夥伴, 於 2018年、2019 連續兩年於百間代理商中蟬聯並榮獲了 Google 菁英合作夥伴大獎！ 我們專精於數位媒體行銷，以多年數位媒體執行經驗，提供整合數位媒體執行建議、廣告優化與成效...",https://www.cakeresume.com/companies/i-spotmedia-f7541e
943,Tripresso 旅遊咖,"【 Tripresso旅遊咖，出國旅行第一站 】 我們與數十家旅行社合作，提供超過5萬筆行程， 讓每個人能輕鬆比較、選購適合自己的行程，安排好最佳旅行計畫。 現已擁有120,000名以上會員。 公司自2013年成立迄今已進入第6年。 由於販售旅行商品，依法登記為旅行社，但實質上這裡更像一家熱情...",https://www.cakeresume.com/companies/tripresso
944,Cherri 喬睿科技,* 便利的世代更需彼此的信賴 關於喬睿 — 創立於2015年。 — 2017 年獲選KPMG 全球百大金融科技公司，同時也是台灣唯一入選的公司。 — 2018 年拓展香港、馬來西亞市場 — 2019 年開始拓展日本業務 我們致力於打造更信賴的線上支付環境 (Making the digital...,https://www.cakeresume.com/companies/cherri
945,Skyline,在 Skyline，我們是搭舞台的人，這舞台開放給所有嚮往海外進修深造的年輕人。 我們致力於打造海外發展機會的匯流平台，透過串聯國際資訊、聚集多元管道，從學生時期的探索自我、交流參與，到深造機會的銜接及經驗傳承，幫助有志尋找國際舞台的青年豐富自己的人生閱歷並提升國際視野，進而培養新世代人才的全...,https://www.cakeresume.com/companies/skyline
946,瀚泰資訊有限公司,"我們在台灣有數十年的設備銷售及服���經驗,光纖雷射切割機/雷射焊接機為主要代理經銷,以板金廠提升效率及高品質高保障的售後服務為目的,用CP值輔助企業達成低成本高效率的雙贏局面!",https://www.cakeresume.com/companies/facebook-handtailaser
947,揚光國際有限公司,PowerBank Limited Our company is a start-up fintech company whose mission is to make the best of modern investing accessible for the average invest...,https://www.cakeresume.com/companies/linkedin-company-powerbank-limited
948,台樹股份有限公司,台樹股份有限公司創立於1993年，創辦人於1986年開始進出蘇聯(也是今日俄羅斯聯邦)從事貿易，有著超過20年以上俄羅斯貿易經驗，一開始是做琥珀出口，因為全世界9成的琥珀是由俄羅斯出口。 20幾年前，許多台灣中小企業家都是往中南美發展，而創辦人卻獨排眾議，前往當時還沒有任何台商的「蘇聯」做生意...,https://www.cakeresume.com/companies/tairus-index-php-lang-tw
949,香港商愛天立科技有限公司台灣分公司,"公司立志於培養未來之核心幹部, 故歡迎有志向的人才加入我們這個大家庭",https://www.cakeresume.com/companies/iotena-47ca0d
950,壹壹柒柒科技股份有限公司,2016年是台灣電子支付元年，除了銀行及金流業外，遊戲業者、電子商務和電信業者等紛紛積極投入電子支付領域，佈局電子支付、行動支付及跨境支付等各項服務，但卻忽略了好的使用者體驗才是支付的根本。現如今1177科技團隊發現了金流支付的創新突破點，支付平台應該是多元應用且簡單方便的，開啟創新思維打造整...,https://www.cakeresume.com/companies/1177tech
951,BE Accelerator,"BE Accelerator is a startup accelerator and venture builder that focuses exclusively on Healthtech and Medtech. Based in Taipei, Taiwan we leverage...",https://www.cakeresume.com/companies/be-accelerator
952,數字廣告股份有限公司,數字廣告=digit marketing 亦可拆解為dig it marketing 我們希望能協助廣告客戶專注在數位行銷工作上，達到深度挖掘成效的作用! 獨家銷售數字科技旗下四個網站的廣告業務: ◆591房屋交易網 ◆8891汽車交易網 ◆518人力銀行 ◆8591寶物交易網 我們是一群年輕...,https://www.cakeresume.com/companies/digitm-dfaf63
953,世大智科 (世大福智科技股份有限公司),【我們是誰? 】 世大智科成立於2016，團隊除了擁有17年以上設計開發經驗，更是全台首先邁入老人福祉科技學術界的重鎮。 世大智科致力於老人福祉科技產品開發，透過科技及設計的應用，協助長輩達到 獨立生活 及 社會參與 ，同時站在支持照護者的角度設計產品， 減輕照護者負擔 。 【資深的新創公司】...,https://www.cakeresume.com/companies/seda-gtech-06dbed
954,FlowVIEW TEK 邑流微測,【公司介紹】 邑流微測 FlowVIEW Tek 自工研院量測中心出身，從最初的檢測單位，發展成全球知名的液態樣本檢測專家。 我們專注於研發更精準、更快速的液態樣本檢測，以晶片技術為核心，發展出全方位解決方案。 適用於觀測奈米級半導體漿料、生醫藥物、能源電池，更有效地提升研究深度、協助節省成本...,https://www.cakeresume.com/companies/flowview-tek
955,方鼎資訊股份有限公司,"方鼎資訊股份��限公司創立於民國83年,主要從事健康醫療資訊軟體業;擁有為數不少的客戶群,為現有業界唯一可同時跨千家基層院所、地區醫院及區域教學級醫院領域的專業醫療軟體廠商。 本公司擁有優秀的經營團隊,秉持著『技術為本,服務至上』的經營理念,追求企業永續經營及成長;除整體營運穩定外,獲利狀況也...",https://www.cakeresume.com/companies/techgroup-techgroup-index-html
956,財團法人政慧發展社會福利慈善事業基金會,政慧慈善基金會自民國97年底成立，熱心參與各地辦理各項社會福利慈善項目，於民國104年觀察到台灣社會已趨近於高齡化社會，有感漸多的老化、失智個案的產生，已造成社會的討論與許多家庭不少的負擔。 本會依照設立初心，拋磚引玉的模式，分享愛與關懷，關心單親、弱勢族群、長者與兒童，分享感動，化為實際行動...,https://www.cakeresume.com/companies/chenghui
957,家飛貿易有限公司,主要銷售生活用品 對象是 一般消費者 團購主 銷售管道以電商為主,https://www.cakeresume.com/companies/upmt
958,美商綠銅科技有限公司臺灣分公司,Verdigris 能源監控系統是一項前瞻的能源管理技術。安裝後可即時追蹤、通知及偵測電力異常事件。結合專利傳感器和人工智能，Verdigris 了解建築物的運作方式，並幫助診斷設備問題和管理能源。 Verdigris 綠銅科技成立於加州的美國太空總署 Ames 研究中心，客戶遍及九個國家。 ...,https://www.cakeresume.com/companies/verdigris-bd149c
959,順皇科技有限公司,緣起 – 資安的起點 本公司由黃志華（HongKong），陳錦華（Canada），關子揚（Macao）2009年於香港美孚成立，本著香港金融資安為主要業務趨向，拓展海外加密金融與娛樂，商務之開發，並藉由台灣自由市場作為華人服務之起點，於七月來台開設台灣公司，並以台灣為主體服務。 2020年初，...,https://www.cakeresume.com/companies/syncode-1ab0d3
960,愷締思國際有限公司,CATISS是新銳保養品牌 拳頭商品為貓掌護唇膏 產品以貓咪為主視覺 希望用被貓環繞的療癒感 讓消費者可以除了對產品本身的好用度有感外 同時從有質感融化人心的包裝中得到心靈上的療癒 也同時讓愛貓的人可以無時無刻把貓咪帶在身旁。 此外，我們希望讓大眾更認識、喜愛貓咪與毛小孩，並有計畫性地達成關懷...,https://www.cakeresume.com/companies/catiss
961,Global HR Consultancy全球人事顧問(股)公司,"Global HR 全球人事團隊是集合台灣區金融業的人力資源顧問及專業人才所組成,憑藉著對於金融業的專業經驗,依據企業的需求,提供最好、最有效率的專業人才招募及派遣服務。 Global HR 全球人事顧問群,均是專業的人力資源資深顧問,對於每位求職的人選,我們設計最專業、貼心的專人的面試服務,...",https://www.cakeresume.com/companies/global-hr-consultancy
962,逸居股份有限公司,逸居股份有限公司～幸福時光 - 是由一家關注社會福利之非營利基金會股東成立，鑑於全台人口老化日趨嚴重，照護服務供不應求，所以決定擴大服務面向，替如今的長照危機盡一份心力。 我們做了許多調查，長照使用者希望：「 便利專業的照顧、重新自立、快樂過日子！」因為每個受照顧者都不同，我們該關注的是人的尊...,https://www.cakeresume.com/companies/goodtimescare
963,ADLINK,"ADLINK is a Premier Member of the Intel® Internet of Things Solutions Alliance, has a strategic partnership with NVIDIA to bring AI to the Edge, is...",https://www.cakeresume.com/companies/adlink
964,立亨網絡服務有限公司,立亨網絡服務有限公司 (LH Network Service Ltd.) 為客戶服務、技術服務、顧問諮詢團隊，與多國頂尖業務夥伴合作，為全球廣大客群提供網路金融技術、專業線上投資分析等，全方位的細緻、專業線上客戶服務。,https://www.cakeresume.com/companies/lhwlfw
